blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1040.1,516.8,174.2,5150.0,3.27,23.3,58.8,0.537,5652,750.0,31.2
1092.5,512.2,113.2,4641.0,3.07,28.3,63.7,0.51,5732,750.0,26.7
1116.9,427.9,178.1,4599.0,2.87,19.3,60.1,0.707,6248,750.0,29.2
1132.2,476.7,128.6,3131.0,1.63,11.9,65.7,0.665,6434,750.0,27.3
1192.7,348.2,143.8,5872.0,1.58,17.9,65.7,0.784,7173,664.6,41.5
975.4,472.1,158.1,5785.0,1.76,16.4,65.1,0.725,6534,750.0,22.7
942.2,368.1,176.1,5047.0,2.66,15.0,67.0,0.697,7213,702.6,36.3
1198.0,508.0,113.4,3297.0,2.57,11.4,59.4,0.922,6824,723.5,40.1
954.8,320.9,197.0,3624.0,3.39,27.8,60.6,0.811,6853,750.0,31.5
1241.2,493.3,181.1,3552.0,2.89,7.6,60.5,0.823,6964,703.2,45.6
1194.9,325.0,112.8,4559.0,2.09,31.6,65.8,0.691,7358,750.0,37.2
1075.3,520.3,216.5,3623.0,1.82,10.3,63.2,0.888,6857,750.0,30.4
1243.5,376.1,173.1,5087.0,3.2,34.4,60.5,0.576,6064,750.0,32.1
934.1,463.6,143.3,4636.0,2.42,34.7,59.4,0.701,5546,750.0,19.9
1006.1,421.9,102.1,3053.0,2.81,17.0,66.9,0.524,6144,708.7,32.3
1123.4,391.6,154.7,5232.0,2.63,34.6,64.9,0.558,6359,750.0,29.0
1022.5,461.4,103.1,3566.0,1.71,31.1,63.3,0.541,5435,750.0,19.4
1224.9,536.9,140.1,5475.0,1.61,7.5,67.7,0.721,6825,712.8,40.0
923.0,310.3,137.2,4065.0,2.25,33.4,66.5,0.849,7223,750.0,23.5
1092.3,529.7,180.8,4016.0,2.22,6.3,59.8,0.656,6414,750.0,34.4
1106.8,452.3,106.9,3035.0,2.85,10.5,63.1,0.513,6225,677.6,40.0
1128.5,501.8,195.1,5963.0,2.76,22.5,62.9,0.854,6668,750.0,33.2
989.5,396.0,125.7,4836.0,3.44,7.4,66.4,0.604,7215,568.5,54.0
1027.6,418.0,142.2,4268.0,3.22,9.9,59.5,0.861,6787,658.6,46.0
1195.3,517.2,188.1,3290.0,2.49,33.6,62.5,0.504,5789,750.0,24.7
968.2,403.7,167.6,5097.0,2.5,34.8,64.4,0.656,6042,750.0,23.3
1189.4,433.7,123.1,3848.0,2.85,28.9,67.5,0.811,7104,750.0,39.8
1096.9,305.0,134.1,5965.0,1.73,20.5,67.0,0.936,8058,627.1,46.1
1166.8,339.6,122.8,5852.0,3.5,32.0,63.3,0.877,7598,717.4,46.5
1149.8,460.4,163.3,5206.0,2.54,8.4,64.1,0.725,7138,695.9,43.0
972.6,479.2,126.6,5913.0,3.32,33.3,66.5,0.859,6812,750.0,27.7
1099.1,445.7,181.6,3317.0,3.43,15.5,65.4,0.769,7588,736.2,43.2
1203.7,335.8,161.2,3840.0,2.66,30.8,66.8,0.907,7183,750.0,35.7
1051.2,411.4,100.4,3760.0,1.71,25.1,67.0,0.886,7076,750.0,29.2
1238.3,388.8,123.4,3216.0,2.65,33.8,66.3,0.988,7161,750.0,35.7
1058.3,423.9,111.0,5917.0,2.7,30.9,58.1,0.552,5905,750.0,26.7
950.0,517.6,134.6,3180.0,3.08,31.6,61.1,0.67,5619,750.0,20.9
1036.3,494.0,152.2,5570.0,1.6,24.0,62.0,0.596,5695,750.0,20.6
1233.1,321.0,150.9,5304.0,2.43,30.0,64.8,0.815,6994,750.0,35.0
1011.9,522.6,185.6,4128.0,3.35,27.7,61.1,0.832,5912,750.0,27.9
1203.8,417.9,106.5,3056.0,3.48,9.8,61.2,0.602,6414,656.0,49.3
1208.4,486.0,212.5,3018.0,1.88,24.5,62.0,0.711,6149,750.0,27.6
1022.6,335.0,128.0,3612.0,3.24,9.4,67.6,0.801,7477,507.2,63.4
929.1,467.7,122.0,4482.0,1.79,31.1,62.4,0.829,5753,750.0,16.3
1153.6,359.1,175.9,4374.0,3.18,7.0,59.4,0.551,6979,614.5,51.8
1009.0,409.6,192.8,4756.0,2.05,34.6,58.1,0.961,5993,750.0,18.3
1174.0,304.2,133.0,5316.0,3.42,17.0,60.4,0.517,6961,655.9,48.7
1072.8725469848957,337.9,184.6,4132.0,2.89,10.1,67.4,0.986,7912,555.9,58.9
1069.8,323.0,203.7,3481.0,2.3,33.1,67.5,0.658,7088,750.0,23.6
1172.3,359.9,187.4,5400.0,2.06,6.4,63.3,0.658,7170,617.6,49.5
1033.8,325.0,84.8,3998.0,1.97,19.1,64.5,0.723,6424,645.6,40.8
1055.1,473.0,195.8,3861.0,2.86,28.1,66.0,0.847,6744,750.0,32.5
1031.7,307.3,188.4,5293.0,3.29,14.5,58.6,0.58,6587,700.4,38.7
1028.6,454.4,173.7,5802.0,3.01,20.9,61.7,0.627,6690,750.0,30.4
1084.1,335.2,186.4,5745.0,3.17,26.0,64.4,0.981,7857,750.0,36.0
1183.1,536.3,217.1,3412.0,3.06,33.6,67.0,0.938,6600,750.0,35.9
1026.6,533.3,140.4,4509.0,3.46,8.1,65.3,0.606,6351,704.5,40.1
1083.5,356.4,89.4,3279.0,3.02,9.7,61.5,0.787,6701,551.8,52.9
1134.8,453.6,144.5,5883.0,1.92,20.3,67.1,0.602,6639,750.0,31.4
994.3,307.0,86.5,3646.0,3.08,17.6,64.6,0.775,7508,582.6,54.5
997.1,532.9,121.2,3592.0,2.14,17.3,66.3,0.683,6189,750.0,23.5
1226.7,430.7,162.2,5667.0,3.49,13.9,61.9,0.681,7303,735.4,45.2
1153.2,310.8,123.3,5904.0,2.25,21.8,58.0,0.818,6625,656.9,41.1
1102.0,385.6,176.0,5093.0,2.09,31.5,59.7,0.626,5632,750.0,23.5
1126.7,319.2,195.1,3363.0,1.98,9.8,67.3,0.702,7180,586.2,48.2
910.3,398.2,138.9,4488.222299089127,2.82,11.5,58.3,0.963,7107,666.2,40.8
1116.3,467.5,206.0,5450.0,1.72,25.1,64.0,0.878,6807,750.0,28.1
1078.3,417.5,91.2,4717.0,3.41,6.7,62.1,0.692,7189,548.5,62.7
1091.0,395.9,197.6,3398.0,2.09,25.2,62.3,0.615,6501,750.0,29.1
1025.8,329.8,196.0,3516.0,2.09,14.4,62.0,0.83,6813,715.2,32.6
928.5,361.2,125.1,5592.0,1.59,15.7,58.7,0.904,7070,713.6,30.3
967.7,325.0,121.8,4581.0,1.99,17.2,59.2,0.93,7334,673.5,33.7
1232.8,501.9,122.7,5118.0,2.34,15.5,58.6,0.782,6683,750.0,34.6
1043.0,333.8,193.6,4119.0,2.24,30.2,58.5,0.758,5950,750.0,21.4
1063.3,448.8,196.4,4597.0,2.05,33.4,58.9,0.86,5695,750.0,20.0
918.4,385.7,126.2,5931.0,1.58,21.4,65.0,0.588,6434,750.0,19.2
913.1,356.5,163.0,3989.0,2.1,22.5,59.1,0.926,6557,750.0,20.7
1151.0,459.9,99.5,5024.0,3.06,7.1,60.6,0.537,6656,668.0,48.0
1088.3,414.3,145.6,3518.0,2.38,26.4,64.6,0.802,6401,750.0,29.7
1078.0,400.0,219.8,3365.0,2.08,22.5,59.1,0.795,6457,750.0,26.1
985.1,448.2,102.2,5351.0,2.11,6.5,67.1,0.655,6756,606.0,38.8
1160.7,422.8,212.7,5532.0,2.61,11.0,62.8,0.518,6853,744.7,35.8
958.9,375.9,195.4,5005.0,2.1,11.1,67.6,0.859,7538,647.7,41.5
966.5,439.8,216.1,3475.0,2.76,19.988781275221953,59.9,0.512,6132,750.0,30.7
1061.2,467.4,105.1,3722.0,3.48,24.8,58.3,0.59,5607,750.0,28.1
1000.2,306.7,109.9,5734.0,1.58,32.9,63.9,0.772,6289,750.0,22.0
986.6,416.5,82.4,3866.0,1.84,27.9,61.3,0.97,6608,750.0,22.4
1125.8,314.4,181.5,5457.0,1.86,19.3,63.7,0.533,7145,718.5,35.9
1127.8,346.6,170.2,3858.0,2.39,17.1,62.7,0.789,6848,727.2,37.1
1188.6,440.1,104.9,5818.0,1.58,16.6,62.6,0.664,6828,750.0,32.0
1046.2,516.5,190.8,5743.0,2.46,23.0,66.5,0.835,6801,750.0,28.0
925.6,520.7,121.9,3130.0,3.36,15.8,59.9,0.976,6098,750.0,28.0
995.8,317.5,98.9,5311.0,1.52,11.8,63.0,0.634,6740,583.9,43.2
1243.0,404.8,139.2,3508.0,2.23,23.1,62.2,0.978,6973,750.0,32.1
1108.7,445.8,92.7,3646.0,3.02,16.7,64.7,0.935,6795,667.1,45.5
1148.4,336.8,116.9,4380.0,1.81,5.4,58.5,0.804,7355,517.4,56.2
902.6,491.4,132.0,4729.0,1.66,5.7,63.3,0.879,6461,687.0,26.6
1081.4,486.1,199.3,3977.0,2.76,13.2,62.8,0.932,6890,750.0,33.5
913.1,525.8,191.0,4726.0,1.52,20.4,67.7,0.902,6584,750.0,19.5
1099.2,302.1,142.0,3512.0,3.1,15.6,65.6,0.663,7559,577.5,57.3
1222.3,354.2,181.4,3067.0,1.63,5.7,59.5,0.906,6779,612.7,47.9
1238.9,506.8,159.6,4714.0,2.55,11.7,63.1,0.657,6835,750.0,38.1
1089.2,467.6,127.7,4552.0,2.98,7.9,65.8,0.934,7558,591.6,54.0
1060.4,523.6,181.6,5069.0,1.98,33.5,63.2,0.628,5511,750.0,22.2
1230.8,314.3,175.7,4949.0,1.71,14.4,61.6,0.786,7206,659.3,44.1
1135.8,449.2,166.7,5692.0,1.85,5.4,61.8,0.846,7177,680.3,43.1
922.7,442.3,166.5,4378.0,3.21,24.8,61.7,0.713,6460,750.0,23.6
1063.0,308.9,175.6,3025.0,2.91,12.0,58.2,0.891,6902,618.8,49.3
984.1,428.4,133.8,4892.0,1.9,22.0,65.3,0.963,7274,750.0,26.8
1064.4,452.4,201.7,5025.0,2.93,9.5,64.1,0.593,6846,750.0,36.9
1059.4,347.8,102.7,4564.0,2.92,34.5,60.7,0.517,6067,750.0,30.6
1103.8,368.3,203.7,5068.0,3.5,34.1,64.3,0.813,6876,750.0,33.0
1024.9,460.1,127.9,3971.0,2.28,24.7,61.1,0.801,6164,750.0,26.7
1072.8725469848957,417.1,97.5,3446.0,3.23,26.2,60.4,0.671,6021,750.0,25.7
1076.3,514.5,164.0,4994.0,2.39,17.8,65.4,0.893,7013,750.0,28.7
1190.6,385.6,132.6,3736.0,3.3,33.9,66.1,0.913,7133,750.0,40.0
1132.4,366.7,194.2,4369.0,1.68,17.7,64.3,0.666,7373,750.0,35.9
1018.4,546.2,140.3,4475.0,1.85,12.2,65.8,0.841,6860,750.0,32.5
1227.4,527.8,173.6,4432.0,3.2,8.5,61.7,0.821,7094,745.6,43.8
1219.3,307.2,123.2,4795.0,3.14,11.2,58.7,0.671,7120,560.3,58.0
973.3,492.7,109.3,3088.0,2.11,22.2,64.0,0.985,6686,750.0,25.3
913.8,327.6,134.3,5969.0,2.69,12.4,60.6,0.673,7023,655.1,39.5
1159.5,306.9,165.0,5149.0,2.27,24.6,65.8,0.81,7943,718.3,43.0
1189.7,368.4,172.0,4276.0,1.52,16.5,61.6,0.69,6678,750.0,29.8
1238.8,367.3,160.9,3574.0,1.55,31.6,64.7,0.506,6335,750.0,23.0
1211.4,504.8,218.3,3241.0,1.61,21.8,63.5,0.546,6404,750.0,29.9
1110.2,477.7,176.8,5017.0,2.69,23.7,66.2,0.616,6737,750.0,32.7
1085.5,545.4,210.4,3951.0,2.06,21.7,66.3,0.906,6672,750.0,30.5
909.7,477.9,96.5,3688.0,1.79,31.6,58.7,0.721,5202,750.0,13.8
986.3,404.6,88.6,4140.0,3.38,6.9,61.0,0.794,6825,548.8,57.2
1060.9,474.7,123.5,4779.0,1.74,7.0,66.7,0.972,7570,637.7,44.6
1120.0,549.9,99.1,5015.0,2.85,26.1,62.0,0.574,6231,750.0,31.2
1095.0,477.5,153.6,4936.0,3.29,28.0,63.1,0.931,7041,750.0,34.0
1159.9,490.4,152.7,5590.0,1.83,18.0,59.8,0.69,6184,750.0,28.5
997.9,534.6,160.5,3656.0,1.93,15.6,63.5,0.669,5962,750.0,22.6
1097.7,328.4,184.3,4910.0,2.65,13.3,60.6,0.813,7245,658.5,46.3
930.8,476.2,216.0,3303.0,2.52,12.0,66.3,0.949,6823,750.0,26.5
1044.8,512.7,203.0,4644.0,2.54,32.4,60.0,0.674,5640,750.0,25.8
1162.6,538.6,96.6,4752.0,2.61,13.9,61.6,0.881,6541,750.0,34.8
1142.7,352.7,127.4,3649.0,3.4,24.4,59.0,0.51,6766,750.0,38.6
1246.7,426.0,115.8,4175.0,1.61,28.6,63.9,0.812,6825,750.0,30.6
997.3,470.1,104.8,5482.0,3.02,5.7,67.4,0.815,7218,572.4,55.3
1074.4,361.9,156.3,3445.0,1.97,6.0,59.7,0.778,6438,628.8,37.0
1015.3,450.1,157.5,4304.0,2.25,15.0,58.2,0.969,6351,750.0,26.9
1054.2,364.4,111.8,5798.0,1.68,25.9,62.2,0.969,7499,750.0,27.7
1199.9,383.4,179.7,4512.0,2.39,12.8,65.5,0.671,6852,689.3,41.3
1139.5,410.4,182.6,5175.0,3.11,5.0,67.8,0.728,8147,557.8,66.8
1208.9,432.3,82.9,5481.0,1.7,13.6,58.5,0.896,6883,677.1,36.9
971.2,412.3,135.4,3611.0,2.05,7.7,65.9,0.922,7253,574.7,49.6
1205.7,423.3,204.6,3655.0,2.25,11.6,61.7,0.709,6451,709.7,38.6
920.9,374.6,152.8,5276.0,1.71,19.988781275221953,59.5,0.675,6756,750.0,26.3
1211.0,339.7,128.7,5260.0,3.02,8.8,59.9,0.91,7767,514.0,64.2
1015.2,311.8,115.5,3181.0,3.07,26.2,67.2,0.688,7174,675.6,42.1
1010.1,349.0,114.1,3967.0,3.17,12.7,66.1,0.703,7153,577.2,53.8
1079.2,445.5,94.0,4196.0,2.67,24.8,61.1,0.568,6071,750.0,27.9
1229.2,496.5,194.4,5487.0,2.51,23.0,67.4,0.771,7472,750.0,41.7
916.7,342.3,92.1,4266.0,2.03,31.9,59.1,0.663,6036,750.0,14.6
1023.3,327.1,120.9,5778.0,2.81,7.6,61.2,0.795,7192,534.2,57.4
1199.8,487.3,86.4,5990.0,2.39,11.4,64.5,0.724,7129,649.6,49.7
1038.6,376.3,189.4,5342.0,3.44,31.0,68.0,0.874,7713,750.0,34.7
969.7,537.9,85.5,4999.0,3.44,29.7,62.7,0.639,6278,750.0,30.1
1048.7,478.6,123.2,4488.222299089127,3.31,10.8,66.1,0.586,6825,678.2,44.3
1034.9,381.7,160.3,3201.0,2.22,8.2,67.2,0.851,7695,588.2,47.3
1220.4,372.4,137.3,4719.0,2.24,30.7,58.1,0.692,6361,750.0,32.6
1166.7,430.9,119.5,4085.0,3.21,10.3,60.9,0.782,6558,643.1,46.9
1076.8,319.8,118.5,4053.0,2.96,31.1,59.0,0.971,7080,749.2,36.6
1245.9,329.4,191.7,5063.0,2.91,33.8,65.8,0.742,7261,750.0,39.6
1062.8,344.0,216.4,4391.0,2.06,11.6,63.7,0.576,7381,723.5,36.5
920.4,493.7,128.7,5256.0,3.17,30.2,59.0,0.713,5500,750.0,24.2
991.8,428.5,85.5,4195.0,2.66,17.7,62.2,0.739,6203,750.0,29.1
1052.6,302.6,85.1,3453.0,2.39,28.7,63.1,0.883,7096,718.6,29.6
954.9,468.4,186.3,4384.0,3.23,17.2,65.0,0.598,6879,750.0,29.2
1231.6,405.9,157.3,5853.0,2.29,7.1,65.8,0.673,7439,627.9,52.2
1168.4,427.7,189.7,5405.0,2.81,26.4,58.9,0.525,6028,750.0,28.6
993.9,353.5,177.6,3617.0,2.43,9.5,62.9,0.851,7274,646.7,46.6
1106.8,437.9,207.1,4174.0,2.69,32.8,59.6,0.872,6257,750.0,26.5
1152.5,544.8,204.0,5783.0,1.58,17.5,65.5,0.729,6931,750.0,30.4
1229.4,318.4,190.4,3371.0,2.42,7.5,64.6,0.769,7425,558.9,61.0
1208.6,371.0,146.5,3762.0,2.61,11.9,65.2,0.875,7708,588.8,62.8
1080.3,360.7,123.1,3787.0,2.49,30.9,58.7,0.634,5610,750.0,26.1
1171.1,362.1,151.0,4713.0,3.19,14.6,63.1,0.803,7814,618.7,55.5
1096.8,394.7,150.3,4232.0,2.12,30.7,66.4,0.982,6663,750.0,28.8
1093.4,504.5,165.4,3240.0,3.27,10.2,65.1,0.829,6687,716.9,41.6
940.2,528.2,106.1,4888.0,2.31,19.0,66.6,0.539,6652,750.0,27.3
944.1,350.6,171.8,3297.0,2.89,31.3,60.1,0.645,6046,750.0,22.1
1085.3,435.7,143.9,4819.0,1.67,6.5,60.9,0.76,6606,665.1,41.5
994.1,459.2,166.8,4521.0,1.9,14.1,62.4,0.536,5794,750.0,19.7
907.4,430.5,113.5,4481.0,3.02,32.3,63.2,0.838,6345,750.0,26.4
1153.0,408.5,140.8,3202.0,1.52,22.9,60.5,0.827,6424,750.0,24.7
911.4,348.0,109.4,4918.0,3.44,26.5,61.8,0.938,7222,750.0,33.3
1108.3,422.1,202.5,4294.0,1.88,30.3,64.9,0.75,6648,750.0,26.5
1088.7,400.3,148.3,4233.0,3.3,20.7,64.5,0.846,6717,728.2,34.9
1239.1,498.9,111.5,4789.0,2.53,30.4,59.1,0.591,5725,750.0,24.3
1069.5,490.9,85.8,4819.0,2.63,24.2,67.9,0.501,6323,750.0,30.7
922.3,333.5,174.6,3045.0,1.67,25.6,63.6,0.586,6244,750.0,18.1
1093.1,322.1,110.1,3376.0,2.23,9.6,62.8,0.531,6631,575.8,49.3
1194.4,527.0,218.5,3710.0,1.81,33.2,67.7,0.714,5966,750.0,28.7
1248.9,433.9,154.7,5034.0,2.55,28.9,59.4,0.734,6135,750.0,33.2
1050.6,514.5,120.5,4730.0,2.6,12.6,63.4,0.822,7044,750.0,28.0
1012.1,314.5,172.1,5273.0,2.92,22.4,66.1,0.57,6866,723.2,32.0
1217.3,431.6,118.5,5222.0,3.26,16.3,62.0,0.607,6524,705.2,39.4
966.9,434.9,194.8,5560.0,2.44,24.8,65.4,0.899,7066,750.0,27.0
1115.4,515.2,123.2,4130.0,1.97,34.8,67.0,0.788,5969,750.0,22.8
1042.0,324.4,218.4,4035.0,2.17,6.4,60.6,0.515,6820,683.9,43.0
914.4,360.1,164.7,5493.0,3.19,33.6,60.4,0.924,6543,750.0,28.8
1021.6,401.6,198.2,3713.0,1.79,7.2,61.6,0.815,7176,709.8,35.2
992.8,516.5,90.2,4384.0,2.75,18.8,62.2,0.593,5570,750.0,25.4
1140.1,534.7,128.8,3583.0,1.53,19.5,59.1,0.626,5443,750.0,22.7
1232.1,548.2,183.2,5742.0,1.99,13.1,60.3,0.777,6646,750.0,30.3
993.8,539.8,171.7,4223.0,2.68,22.0,66.7,0.78,6744,750.0,26.7
1184.0,301.5,107.2,3637.0,2.41,30.0,63.7,0.903,7079,720.7,37.7
919.4,311.9,129.9,5076.0,2.49,13.8,60.7,0.679,6672,639.5,38.4
1088.3,336.9,116.9,3734.0,2.82,7.1,67.4,0.775,7991,468.5,70.3
924.7,387.2,165.9,5831.0,1.97,24.0,65.7,0.791,7088,750.0,28.5
1226.9,507.5,128.2,4103.0,2.06,27.6,61.6,0.779,6102,750.0,27.5
1168.2,523.2,123.3,4994.0,2.87,33.6,65.7,0.536,5519,750.0,26.6
1130.3,346.7,109.0,4036.0,2.58,9.8,64.0,0.706,7201,528.3,59.8
1188.4,454.9,137.3,5422.0,1.53,32.0,64.8,0.669,6349,750.0,22.2
1126.6,529.3,107.4,5691.0,2.84,19.5,61.2,0.996,6578,750.0,30.7
1239.1,415.9,214.8,5364.0,2.74,12.1,60.1,0.733,6847,747.6,41.9
1149.9,325.9,101.6,5545.0,1.66,33.9,60.5,0.718,6494,750.0,25.0
1223.6,414.5,207.9,3306.0,3.0,12.2,58.8,0.742,6788,737.6,39.7
1081.0,393.9,140.0,5772.0,2.54,27.0,62.7,0.96,6962,750.0,32.0
941.0,444.4,132.9,4873.0,1.91,28.5,62.1,0.806,6032,750.0,16.1
1084.9,409.7,112.4,5608.0,2.62,17.9,58.0,0.695,6469,750.0,30.5
944.4,304.3,169.0,5053.0,2.69,25.7,66.6,0.956,7487,710.8,34.0
1107.4,548.5,176.0,3606.0,3.34,22.2,64.8,0.965,6785,750.0,36.9
1068.9,435.9,145.5,4829.0,2.98,10.8,62.5,0.632,7166,708.3,37.1
1117.9,418.4,87.8,3273.0,2.1,27.8,67.7,0.697,6499,750.0,26.3
903.5,538.7,208.6,5087.0,1.74,32.8,67.4,0.983,6950,750.0,20.5
968.2,339.0,217.2,4227.0,3.21,19.7,59.0,0.771,6467,750.0,29.4
1072.0,347.3,140.3,3455.0,3.19,34.8,64.2,0.716,6362,750.0,32.3
1232.7,502.0,165.9,5938.0,1.85,17.8,66.2,0.598,6504,750.0,30.1
1034.3,365.2,143.0,5703.0,1.62,19.4,59.7,0.692,6274,750.0,29.6
1048.5,499.8,125.1,5681.0,2.92,25.2,59.3,0.816,5884,750.0,28.9
1150.1,367.9,90.8,5366.0,2.95,10.6,60.6,0.519,6716,581.6,52.9
1111.3,308.3,143.8,5076.0,1.85,32.1,60.8,0.542,6320,750.0,26.1
1004.6,429.3,194.6,4965.0,2.84,29.0,67.6,0.503,6210,750.0,28.2
1043.8,349.2,82.4,3318.0,2.06,31.2,65.8,0.609,6088,750.0,22.4
976.2,489.5,161.5,5702.0,2.02,23.3,58.6,0.591,5777,750.0,22.9
1238.1,460.3,203.3,5643.0,2.15,31.5,65.9,0.925,7192,750.0,32.5
945.7,530.9,110.5,5244.0,2.54,25.4,59.7,0.593,5830,750.0,23.4
1030.1,495.7,105.7,5782.0,3.11,20.3,61.6,0.831,6963,750.0,33.8
909.0,345.2,188.1,4659.0,2.5,33.0,61.2,0.559,5886,750.0,20.6
977.6,500.0,115.7,4343.0,2.1,18.2,60.7,0.797,6165,750.0,24.3
1173.2,460.4,106.9,5904.0,3.27,20.0,61.1,0.718,6462,750.0,36.5
970.4,467.2,132.9,4392.0,1.61,10.1,65.5,0.704,7025,700.2,35.8
928.0,508.1,135.0,4924.0,3.09,33.4,60.7,0.928,6316,750.0,24.4
1066.1,443.5,202.4,4119.0,3.07,11.6,66.0,0.584,7081,737.5,36.6
903.5,416.5,166.6,4909.0,2.01,11.0,58.9,0.798,6489,744.5,24.4
929.7,459.2,136.8,5160.0,1.9,8.0,64.0,0.911,7398,691.1,37.8
1182.7,374.5,154.8,4874.0,3.25,18.6,66.6,0.857,7864,668.4,52.1
1170.0,345.6,213.6,4544.0,2.62,13.2,58.8,0.992,7792,682.9,47.5
1220.3,454.1,95.9,3900.0,1.59,27.2,64.3,0.501,5520,750.0,22.4
1199.1,358.5,109.1,4932.0,3.28,14.2,63.1,0.942,7724,526.0,66.0
1139.1,320.0,214.8,5725.0,2.2,26.6,61.3,0.807,7422,750.0,36.0
918.3,300.1,214.0,3021.0,2.18,10.9,59.0,0.501,5985,725.1,25.3
1174.0,452.1,104.8,3402.0,2.79,11.9,64.8,0.733,6949,617.6,51.6
1195.9,390.5,100.3,3359.0,2.82,29.2,61.1,0.884,6765,750.0,33.5
1179.7,488.1,139.0,5770.0,2.21,16.1,61.4,0.591,6523,750.0,33.8
1078.0,393.8,87.0,4988.0,1.79,8.4,65.2,0.839,7426,573.8,53.2
981.5,421.5,171.7,5855.0,2.6,19.988781275221953,67.5,0.57,6678,750.0,24.6
1195.9,401.8,90.8,4748.0,2.75,10.3,61.3,0.902,7405,557.8,58.3
1154.5,462.6,88.1,4385.0,3.22,9.5,65.5,0.784,7473,590.6,56.7
1243.3,389.0,147.9,5377.0,2.47,15.8,67.6,0.517,6916,683.0,46.2
954.5,540.9,214.1,3483.0,2.79,7.9,59.0,0.545,5814,750.0,24.7
979.0,534.0,139.8,4144.0,1.61,9.7,63.3,0.932,6984,750.0,26.3
974.1,512.0,129.9,4399.0,3.29,30.4,58.1,0.517,5071,750.0,20.2
1177.4,530.1,219.7,3895.0,2.15,10.1,66.3,0.649,6489,750.0,36.2
965.4,412.3,154.5,4114.0,2.76,8.3,60.9,0.783,6954,673.1,39.0
923.3,434.1,132.5,3234.0,3.33,31.4,61.3,0.607,6090,750.0,29.2
1249.5,485.5,134.0,3594.0,3.12,18.3,64.9,0.612,6453,750.0,38.1
908.7,474.0,107.3,4006.0,2.78,9.7,65.9,0.888,7088,636.6,41.6
1192.3,522.7,151.7,5388.0,2.91,22.4,62.0,0.645,6391,750.0,36.0
1027.9,479.1,141.4,3547.0,3.34,6.2,64.7,0.519,6333,660.3,43.2
1194.6,549.5,117.9,4040.0,3.12,17.8,67.6,0.861,7537,750.0,44.9
1094.1,387.1,102.5,3195.0,2.72,22.7,66.9,0.977,7090,647.6,44.0
1215.6,508.2,123.6,4671.0,2.82,33.7,65.0,0.916,6739,750.0,33.6
1224.2,474.4,151.2,4834.0,1.79,14.8,67.4,0.774,7156,727.7,36.2
903.2,472.8,88.2,5597.0,2.44,28.0,66.8,0.712,5944,750.0,23.2
926.4,381.5,101.5,5457.0,2.1,9.0,65.3,0.963,7421,551.9,50.5
987.6,496.4,212.7,3856.0,2.36,18.0,67.2,0.883,6642,750.0,26.4
1134.3,525.1,156.0,3411.0,2.82,11.7,66.2,0.785,7001,738.5,35.5
1210.9,354.6,88.9,3468.0,1.8,19.8,63.0,0.94,6689,635.6,43.2
1061.0,456.4,177.0,5907.0,1.53,17.5,63.0,0.801,7074,750.0,26.2
1112.4,398.0,88.7,5020.0,2.29,34.4,58.1,0.987,6222,750.0,22.7
966.0,547.4,183.4,3128.0,2.14,32.5,58.3,0.929,5866,750.0,22.0
1181.7,419.7,185.0,3410.0,2.34,22.5,65.5,0.775,6497,750.0,29.4
1238.6,357.1,171.2,4457.0,3.36,10.3,63.5,0.961,8037,513.3,68.4
994.0,395.5,182.5,3623.0,2.91,21.7,65.6,0.671,6943,750.0,31.4
1073.2,463.5,92.3,5411.0,2.15,28.8,67.5,0.85,7061,750.0,29.0
930.1,319.0,181.7,4720.0,1.86,6.1,62.5,0.586,6593,611.3,37.6
1095.7,450.9,99.1,4838.0,2.74,18.0,58.9,0.948,7046,744.9,35.8
1076.0,532.8,127.5,4388.0,2.82,6.3,64.3,0.624,6652,712.0,37.9
950.6,512.6,212.0,3768.0,2.47,12.3,59.0,0.975,5975,750.0,29.3
1054.7,316.9,150.4,4768.0,1.93,7.8,64.2,0.508,6959,576.1,47.9
1016.9,548.3,215.4,5151.0,1.56,33.8,63.3,0.841,6817,750.0,20.4
1082.6,474.7,92.4,4113.0,2.03,10.1,65.1,0.575,6679,693.3,36.7
1105.0,340.6,146.9,4515.0,2.41,9.5,61.5,0.885,7292,571.3,54.8
903.0,303.1,88.7,5519.0,3.08,34.2,59.4,0.746,6631,750.0,25.6
1166.4,342.8,168.2,3446.0,3.21,20.5,60.4,0.955,7120,702.6,40.6
1149.6,509.5,91.0,4636.0,2.33,27.7,64.8,0.858,6809,750.0,34.6
1028.2,305.4,104.6,4045.0,3.09,14.8,62.8,0.884,7218,515.2,57.0
918.5,358.3,116.2,5108.0,3.49,21.0,63.4,0.56,6926,738.0,35.4
1164.2,489.3,184.8,3056.0,2.93,5.2,61.2,0.548,6492,720.7,42.5
1234.3,446.5,103.0,5011.0,2.96,17.3,66.4,0.925,7694,653.2,52.3
984.1,495.7,198.5,3309.0,3.32,21.7,68.0,0.613,6976,750.0,35.4
1013.2,486.5,98.5,3194.0,2.18,20.4,61.1,0.933,6579,750.0,28.9
964.3,312.7,84.9,5174.0,1.52,17.2,65.2,0.571,7015,657.3,32.1
