blast_temp_C,coke_rate_kg_per_t,pci_rate_kg_per_t,air_flow_Nm3_min,top_gas_pressure_bar,moisture_g_Nm3,ore_grade_pct,burden_index,hot_metal_tpd,fuel_rate_kg_per_t,efficiency_score
1186.4,535.5,102.7,4981,2.2,28.1,61.6,0.917,6210,750,28.8
960.1,463.9,136,4002,2.81,6.6,64.9,0.916,7244,625.9,46.8
1182.7,357.9,179.8,4961,1.76,21.9,62.9,0.517,6207,750,27.9
1142.5,362.9,86,4151,3.14,17.5,62.7,0.678,6485,611.1,48.9
1094.6,416.6,98.1,5101,2.24,15.8,66.8,0.507,6487,693.6,36.7
1144.8,524.5,94.9,5003,2.76,33.7,64.4,0.78,6702,750,30.6
1044.2,337.4,161.9,4526,2.5,18.7,60.4,0.933,6759,710.3,31.6
948.4,506.5,114,5114,2.54,26.6,59.1,0.907,6341,750,25.1
1133,372.8,103.3,4383,2.98,34,67.3,0.906,7349,750,38.2
1083.6,502.1,163,3348,2.75,9.5,59.5,0.676,5965,750,29.3
1123.8,530.1,186.6,3546,2,6.6,65.3,0.523,6425,750,32.3
1018.3,406.9,126.5,3738,1.65,14.4,63,0.586,6410,750,26
1217.4,391.3,160.9,3190,3.18,6.3,59.4,0.835,7069,595,61.2
1105.6,500.6,93.7,5134,3.27,8.5,65.8,0.567,6706,662.5,50.1
929.9,432.4,210.9,4102,1.83,34.8,67,0.563,5979,750,18.6
1057.4,471.1,127.2,3281,2.12,33.8,59.2,0.677,5247,750,18.8
1164.7,455.7,219.7,5460,2.06,25.7,58.7,0.547,5973,750,23.6
1177.9,338.2,217,5051,3.37,27.6,66.5,0.665,7175,750,41.4
1073.1,511.2,189,4357,1.91,9.2,63,0.985,7110,750,34.1
1213.2,348.9,82.8,3742,1.83,22.9,64.7,0.51,6221,710.1,32.2
993.7,533.1,156.1,3455,1.86,9.6,62.4,0.915,6383,750,26.3
1043.7,362.6,92.2,4375,2.96,16.4,62.1,0.997,7247,606.2,48.1
1214.5,483.5,205.3,5656,3.28,15.4,61,0.718,7176,750,40.8
1213.7,371.2,190.5,3565,2.29,23.4,63.6,0.972,6943,749.7,31.9
1140,379.4,216.1,4706,1.77,7.4,59.6,0.631,7159,709,38.3
1200.6,377.5,165.2,5885,2.67,8.1,65.2,0.991,8366,553.4,64.6
931.1,487,153.1,4911,1.92,23.3,63.5,0.931,6263,750,23.8
1202.7,439.2,152.7,4320,1.63,24.1,66.5,0.942,7017,750,31.7
1012.2,520.7,134.1,5149,3.27,15.2,67.2,0.565,6184,750,32
962.4,376.8,145.6,5474,3.24,9.4,67,0.935,8138,531.5,62.3
983.8,473,169,4772,3.45,31.6,64,0.971,7209,750,36.9
1046.3,488.2,210.6,5615,2.45,6.6,61.2,0.91,7249,750,37.8
987.9,337.9,163.4,4544,2.09,26.5,61.6,0.546,6507,750,24.1
1012.2,400.1,200,5490,3.04,9.2,64.5,0.542,7042,703.6,40.6
947.2,420.7,200.8,5856,1.86,,65.1,0.679,6938,750,27.5
1003.7,388.9,152.6,4504,1.99,24.9,59.6,0.852,6573,750,22.6
1100.3,380.5,128.6,4815,2.01,29.1,68,0.506,6508,750,27.4
1054.6,471.6,169.5,4828,3.4,16.9,59.1,0.975,7133,750,36.9
1021.4,354,142.4,5344,2.96,5.7,64.1,0.763,7516,532.6,62.9
1161.3,477.3,91.4,5469,1.77,29.3,63.3,0.679,6566,750,28.6
1212.7,533.8,132.9,3082,1.69,18.3,63.9,0.781,6174,750,25
1164.9,441.3,219.2,5200,3.19,30.4,63.3,0.858,7131,750,36.6
1016.2,452.9,86.8,5351,3.1,28.3,58.6,0.637,5727,750,28.9
1160.6,317.2,177.5,5101,2.84,19.9,68,0.646,7117,681.4,45.9
953.2,516.1,197.8,5141,1.89,35,67.8,0.734,6404,750,18.4
945.6,371.4,170.8,3124,2.46,18.9,63.2,0.835,6354,750,23.6
1021,453.8,159.8,4326,2.71,25.9,60.1,0.853,6929,750,30.8
1182.7,544.8,179.1,5455,3.36,25.1,59.8,0.662,6031,750,34.1
986.2,448.9,140.1,5802,1.84,20.5,58.6,0.661,6057,750,21.3
922.1,481.2,92.8,3688,2.53,22.6,64.1,0.744,6119,750,22.6
946.1,411.3,214.7,4738,1.82,29,62.8,0.771,6481,750,20.1
1200.6,315.1,140.5,5413,2.39,22.1,62.2,0.825,7410,680.1,48.7
1121.8,499.4,173.2,,1.9,18.5,63.3,0.809,6492,750,27.8
988.6,308.7,154.4,4857,3.17,24.9,66.7,0.686,6600,731.4,31.1
1094.4,475.2,87.7,3056,2.01,6.1,58.7,0.648,5699,678.4,34.6
1084.7,305.7,213.4,5172,2.33,8.3,63.4,0.654,7289,608.9,49.3
1129.4,515.6,191,5320,2.32,8.8,65,0.823,7227,750,34.3
981.6,339.4,100.9,5169,3.23,17.8,67.7,0.717,7479,619.8,48.8
1202.5,428.6,217.4,5297,3.02,31.2,65.4,0.567,6806,750,35.8
1008.3,449.3,183.2,4293,1.62,24.3,63.5,0.503,5457,750,18.6
1142.9,414.4,146.1,5981,1.63,34.2,65.7,0.515,6044,750,23.6
905.6,385.2,165.6,5312,2.6,6.2,68,0.934,7848,559.9,51.7
1030.4,417,94.9,4736,2.36,26.7,66.9,0.729,7118,750,31.2
1023.1,377.9,158.5,5803,2.05,14.4,58.9,0.829,7604,750,34.5
1090.2,409.5,90.3,5725,3.09,5.7,63.7,0.965,7473,455.4,67.9
925.5,389.7,156.3,5444,1.76,29.8,65.9,0.563,6614,750,19.4
1176.5,441.6,157.4,4691,3.45,9.9,64.7,0.724,7264,637.9,54
976.2,359.5,202.4,4581,1.55,11.4,62.2,0.77,7100,716.1,30.7
1137,547.2,181.5,3986,1.74,15.2,61.2,0.921,6156,750,27.5
1181.1,425.2,114.9,3753,2.12,28.7,64.3,0.997,7293,750,33.6
1096.7,348.5,204.4,4537,2.52,23.7,62.1,0.856,6549,750,27.5
1159.3,419.3,160.3,4733,1.93,12.9,61.9,0.821,6653,712.7,37.3
1131.7,516.6,164.9,3734,2.97,10.1,66.4,0.96,7268,671.4,45.4
1024.4,305.5,103.7,5768,2.22,8.3,61.2,0.919,7498,496.8,62.1
1183.1,469.9,200.1,4672,1.58,9.5,64.4,0.933,7329,750,36.7
1003.1,437,210.3,4580,3.26,31,66.7,0.501,6145,750,25.9
1099.9,342.4,188.5,4307,3.39,,64.2,0.757,6863,750,35.6
1160.9,504.4,211.7,3174,2.74,34,62.9,0.891,6282,750,32.9
1032.6,392.2,122.3,5647,3.11,30,58.4,0.591,6009,750,28.9
1006,373.5,200.6,3951,1.74,31.6,64.8,0.876,6826,750,20.5
1060.8,507,148.4,,2.04,29.5,68,0.505,6284,750,24.5
1186.3,459.6,102.9,4822,2.15,33.7,66.1,0.788,6399,750,30.3
1225.5,524.6,173.6,4753,3.42,30.4,64.3,0.926,7217,750,44.1
1090.8,457.5,175.8,4577,2.52,18.9,62.7,0.716,6590,750,30.9
1131.5,485.2,120.2,3544,1.51,14.7,60.2,0.87,6673,750,25.1
1216.1,509.1,83.8,3842,2.26,22.5,64.9,0.765,6343,750,36
934.5,313.7,108,4573,1.52,23.2,59.8,0.824,6371,750,19.6
981.2,494,136,5368,1.98,22.2,66.9,0.758,6700,750,28.2
1148.1,453.4,103.5,4296,2.41,26.2,61.5,0.738,6904,750,32.1
1188.3,317.4,107.2,3612,2.15,26,62,0.921,6703,678.4,39.7
1200,427.1,134.8,3264,1.57,7.6,60.2,0.546,6296,681.3,35.4
1045.3,320.6,214.7,4989,1.73,13.6,62.8,0.792,7347,691.6,35.1
931.3,484,187,4270,2.6,31.7,64.8,0.557,5961,750,25.4
1053.2,436.6,124.8,3376,2.89,22.7,61,0.781,6033,750,30.4
980.8,538.4,213.2,5023,2.31,14.9,65,0.982,7213,750,30.7
1001.9,345.8,170.4,3623,2.96,30.5,64.2,0.529,6338,750,29.5
1170.3,451.5,143.8,4527,1.83,12.5,61.7,0.711,6217,750,27.8
926.4,352.9,145.6,3919,1.74,17.3,61.1,0.901,6870,698,29.5
1189.7,453.5,137.5,5795,3.18,13.3,66.6,0.685,7241,679.8,48.7
1049.7,480.7,112.6,3685,2.18,31.1,58.1,0.76,5527,750,19.4
1108.6,480.6,134.1,4260,2.36,26.8,65.2,0.557,6060,750,25.2
931.4,503.8,153.9,5878,3.4,18.8,62.2,0.612,6603,750,27.3
1018.1,513.4,153.9,3956,2.35,33,65.2,0.843,6390,750,23
931.4,319.3,186.6,4934,1.51,32.8,63.1,0.914,6657,750,23.2
1236.5,385.8,130.2,3950,3.38,26.3,58.8,0.823,6775,750,35.8
1182.5,471.8,180.4,3332,1.53,31.8,67.8,0.918,6757,750,27.5
1060.9,424.6,160.9,4883,2.82,26.6,58.9,0.803,6261,750,29.2
978.3,347.7,214.7,5748,2.15,23.8,59.6,0.905,6727,750,25.5
1226.7,438.2,133.9,4358,2.44,17.6,62.2,0.991,7410,687.5,47
1020.6,401.9,206.2,4879,2.59,13.2,67.4,0.541,6835,750,31.2
956.3,397.5,194.9,4827,2.32,6.8,60.9,0.74,7138,688.1,39.2
1097.1,502.4,169.3,4245,3.05,29,63.7,0.595,5761,750,29.3
1230.3,401.9,171.6,,3.36,8.7,63.2,0.733,7880,609.1,58.9
901.3,306.6,91.9,3778,1.67,17.3,61.3,0.75,7250,638.7,38.6
983.3,314.5,213,4134,3.1,12,65,0.811,7729,617.5,50.5
1228.5,514.1,95,4327,1.76,18.6,63,0.72,6610,750,27.9
959.9,540.2,158.9,5592,1.66,14.4,63.8,0.662,6157,750,22.7
939.6,472.1,126.2,4045,3.41,29.9,60.1,0.522,5382,750,22.9
1099.6,391.1,140.2,4905,2.48,34.3,67.3,0.517,6698,750,32.4
1201.6,534.7,165.4,3640,1.81,33.2,59.1,0.588,5276,750,24
1067,465.7,207.2,3758,2.64,23.7,64.9,0.724,6192,750,26.5
1248.1,511.1,144.1,4945,2.03,34.4,66.9,0.709,6417,750,31.7
1137.7,491.5,218.3,5287,2.43,17,58.8,0.595,5833,750,27.2
925.9,394.8,163,4386,2.75,20.7,58.3,0.911,6593,750,24
1247.5,419.7,102.5,4005,3.24,12.7,61.3,0.842,7336,638.5,53.9
1042.8,346.5,106.6,5731,1.51,31.9,65.9,0.672,7068,750,22.3
1000.6,373,180.3,3407,1.93,10.4,65.2,0.898,7382,645.4,41.5
1095.3,494.5,87.1,5162,1.69,23.3,66.2,0.995,7371,750,34.2
1006.5,523.5,147.2,5071,1.69,29,62,0.623,5578,750,18.1
930.3,481.1,100.8,5071,3.39,22.9,67.9,0.681,7148,750,34
,416.3,140.7,5806,3.37,7.4,61.7,0.996,7415,588.1,50.2
1057.4,321.6,185,5185,3,23.3,66.1,0.569,6859,746.3,32.5
1192.9,314.2,144.2,3905,2.79,28,61.5,0.539,6273,750,33.4
1100.3,393.6,102.9,4060,3.2,10.6,60.2,0.76,6653,615.7,49.8
1249.7,416,115.3,4173,1.62,27.1,61.4,0.734,6443,750,27.7
1000.4,452.3,131.5,3092,1.74,31.4,59.9,0.539,5551,750,19.4
998.2,301.6,89.7,5741,2.13,34.6,59.3,0.645,6254,750,22.6
955.9,547.4,161.8,3221,3.16,17.3,61.6,0.709,6044,750,32.2
957.4,391,165.1,5099,2.44,5.8,59.5,0.911,6865,604.7,46.4
999.8,512,88.7,,2.51,17.6,63,0.854,6653,750,26.8
1177.5,433.7,136.3,5531,1.96,24.8,58.4,0.957,7175,750,33
1217,332.6,138,4660,2.8,31.7,62.3,0.666,7032,750,33.8
1241.3,499.4,126.7,5176,3.28,33.1,67.6,0.655,6341,750,39.7
981.3,477.5,158.1,3908,2.16,32.3,61.6,0.732,5736,750,17.8
1208.5,431.9,128.4,5237,2.74,24.7,59.4,0.504,6857,750,38.2
1014.9,428.6,138.3,4030,2.16,25.5,61.1,0.604,6017,750,25.2
939.5,321.9,191.7,5709,3.09,5.1,65.9,0.606,7958,561.6,56.3
1204.5,464,102.7,3490,2.45,15.9,61.1,0.531,6367,750,34.1
1122.6,527.8,166.7,3947,2.18,32.2,61.8,0.728,5544,750,23.5
957.7,323.3,150.8,4496,2.34,25.7,65.9,0.953,7604,706.5,36.4
1050.4,365.9,122.7,5328,1.68,19,60.6,0.502,6234,750,24.4
1000.5,525.6,181.9,5246,3.23,8.1,62.8,0.814,7384,732.5,38.4
1157.9,371.1,157.2,3632,3.42,12.4,58.6,0.94,7682,597.5,60.5
1058.7,463.5,146.8,3433,2.45,21.6,59.7,0.554,5475,750,25
1246.2,433.7,173.5,3912,1.94,31.9,60.1,0.959,7415,750,32.8
919.2,449.1,192.3,4451,2.83,7.9,62.6,0.909,7207,722.4,30.9
1024.3,403.9,216.2,4617,2.4,9.6,66.2,0.607,7199,720.2,37.5
1068.7,375,168.1,4287,2,24.7,61.5,0.953,6291,750,26.3
1076.1,312.1,202.4,4989,1.58,13.8,61.8,0.902,7705,678.6,40.5
1010.6,486.1,80.2,4283,3.28,10.1,61,0.556,5590,676.3,39.2
1155.2,486.5,154.2,5839,3.09,10.4,61.2,0.915,7236,697,47.6
1206.2,467.7,110.1,3783,3.16,19.8,62,0.771,6434,750,39.3
1228.6,460.9,93.2,4882,2.38,22.5,67,0.908,7361,727.9,41.4
1181.8,360.9,154.5,4834,3.01,32.1,58.2,0.809,6621,750,34.5
1197.7,305.6,184.6,3845,2.66,20.9,64.2,0.696,7302,710.4,39.7
1092.7,502.2,137.7,4235,2.25,25.7,66.9,0.801,6928,750,33.5
1189.1,422.8,173.8,4096,3.19,10.4,62.2,0.818,6930,687.6,46.3
1006.2,376.7,148.6,3517,3.5,26.4,64.5,0.883,6983,750,33.2
1039.5,325.5,141.2,4432,3.3,24.5,63.9,0.915,7190,682.7,43.7
1010.9,315.7,120.6,4160,3.05,11.5,61.4,0.832,7038,567.9,49.6
1063.6,387.2,133.6,3535,3,25.1,59.4,0.995,7284,750,33.7
1000,501.2,129,4350,2.8,11.3,60.2,0.889,6316,750,28.6
1236.6,529.7,170.5,4266,3.21,22.8,58.6,0.955,6344,750,35.6
1009.5,524.2,96.2,3394,2.49,25.1,65.6,0.66,6514,750,31.2
934.3,530,93,3394,1.86,25.8,63.3,0.658,5545,750,16.9
1084.4,526.9,172.4,4943,3.04,32.3,65.9,0.681,6289,750,28.6
920,431.8,156.5,5120,3.34,33.4,60.9,0.72,6303,750,26.4
938.7,354.9,140.2,5824,2.18,,66,0.981,7136,750,27.9
976.8,499.5,101.3,3261,3.07,31.4,61.1,0.537,5099,750,17.3
1062.5,353.4,137.5,3354,2.05,5.6,59.2,0.749,6583,586.4,46.8
1051.6,366.8,190.6,3155,3.39,15.9,63.3,0.581,6912,726.4,38
1179.9,358.3,204.5,4597,2.87,6.2,67.5,0.905,8334,538.7,68
1158.8,428.7,178.4,4868,2.64,11.7,62.1,0.516,6376,720,34.6
1049.2,380.5,88.4,4211,3.06,16.5,63.2,0.728,6820,621.4,46.8
1016.8,338.5,173.9,5394,3.13,31,62.5,0.697,6981,750,31.8
1010.8,413.3,113.7,5060,3.28,20.4,62.6,0.546,5794,750,26
1170.9,518.5,124.1,5958,3.3,24.5,60.1,0.688,6371,750,39.1
918.2,442.6,107.4,3414,1.61,15.9,62.2,0.905,6692,748.2,23.7
,519.6,188.6,3175,1.75,23.1,63,0.569,5283,750,16.6
1178.4,349,170.8,3824,3.15,29.5,65.4,0.992,7677,750,39.8
1067,341.7,165.7,3057,3.39,14,59.4,0.529,6340,699.5,39.9
945.8,443.9,173.5,5798,2.12,33,63.7,0.645,6660,750,20.6
982.4,415.8,113.1,3912,1.52,11.4,64.6,0.887,6859,672.4,32.2
1226.4,465,142.3,4657,2.15,32.6,61.8,0.679,6243,750,27.4
1200.8,498.7,168.7,3954,2.27,5.8,63.5,0.74,6457,696.8,40.5
1148.4,487.8,169.1,3737,3.02,21.3,65.1,0.593,6368,750,37.2
1068.8,535.6,190.9,3457,1.6,34.6,62.7,0.858,6088,750,22.6
1082.1,399.6,120.2,3961,1.93,23.3,61.3,0.59,5921,750,27.5
1241.3,351.6,187.8,4846,3.29,21.6,66.2,0.924,8157,678.4,55.4
1238,437.7,141.6,5915,1.81,25.5,67.9,0.77,7413,750,35.7
975.3,327.7,173.8,4674,3.02,13.7,60.2,0.774,7100,668.7,40.1
1183.9,372.2,143.8,4598,2.22,6.6,66.9,0.967,7951,492.2,67.6
969,352,212.8,3106,2.83,12.5,63.5,0.886,6502,676.4,36.3
974.7,399.1,105.1,5520,1.65,10.3,62.5,0.872,6955,634.8,39.9
1136.6,327.8,174.5,3135,2.07,32.7,66.9,0.929,7479,750,29.7
1041.8,308,160.7,5719,2.35,30.6,67.1,0.546,6838,750,28
1226,464.2,104.2,4616,3.21,14.5,60.7,0.863,7051,686.5,47.9
931.2,452.6,89.2,3505,2.63,30.1,61.6,0.617,5526,750,23.5
1079,477.1,191.9,4355,1.59,11.4,66.5,0.64,6331,750,24.1
1221.5,465.1,102,5985,3.1,11,62.9,0.508,6856,684.2,49.4
1216.4,328.6,106.1,3915,1.61,28,60.9,0.947,6596,735.5,31.8
954.8,372.8,217,3808,3.37,14.8,67.6,0.87,7557,672.1,44.3
1028.3,332.4,180.4,3354,1.92,6.9,60.2,0.57,6589,679.5,36.3
1116.7,510.7,115.1,4791,2.48,26.6,64.1,0.664,6011,750,27
955.8,486.7,162.7,3268,1.64,34.7,62.3,0.74,6029,750,17.5
1238.8,350.4,154.8,5298,2.62,22,62.5,0.747,7639,719.2,45.3
1220.2,385.3,198.2,5758,2.49,12.9,59.1,0.798,6959,718,45.9
958.4,541.7,182.1,5796,2.32,16.2,60.6,0.736,6075,750,26.2
942.4,448.5,196.4,3324,1.57,24.5,59.7,0.824,5902,750,18.3
929.9,500.3,109.6,4675,3.26,26,65.5,0.942,7122,750,34.6
1218.3,366.1,169.6,3291,3.11,31.6,65,0.699,6845,750,34.1
967.8,352.5,85.6,4716,2.77,32.3,65.9,0.938,7347,750,29.6
1045.7,496,89.7,,2.64,30.8,65,0.61,6451,750,28
1057.1,471.5,179.9,4613,2.89,24.5,59.3,0.561,5616,750,24.2
1109.7,470.2,83.4,5616,1.79,18.5,67.8,0.62,6834,750,28.3
925.1,438.2,161.2,5405,3.37,25.4,59.9,0.603,6137,750,24
979.4,440.9,197.7,3830,2.07,25,61.5,0.993,6799,750,23.2
1226,483.9,133.2,4890,2.81,11.5,65.1,0.691,7249,692.4,46.3
1217.9,367.5,86.3,3022,2.71,20.2,59.4,0.826,6573,667.2,41.9
1173.5,388.2,179.9,4188,2.77,11.2,59.7,0.848,6916,668.4,46.7
906.8,517.9,210.2,3714,3.26,32,66.8,0.723,5980,750,24.9
1014.5,377.2,180.4,5811,2.09,14.7,61.3,0.612,7144,750,31
1119.8,436.6,161,4216,3,29.2,64.7,0.719,6570,750,31.6
996.3,475.7,112.2,4962,2.7,16.3,66.6,0.737,6516,738.5,32.7
1218.4,550,82.2,5196,1.65,27.9,67.7,0.977,7257,750,33.3
1121.9,408.8,177.3,5320,2.33,11.6,60.1,0.784,6541,710.3,36.5
925.2,407,112.3,5207,3.18,27.9,59.2,0.985,6377,750,27.6
1218.2,510.6,200.1,3867,2.13,10.4,65.4,0.788,6859,750,35.2
1235.2,501.4,145.3,5058,2.46,19.7,59.9,0.572,5904,750,34.1
927.2,482.8,154.3,4647,2.48,8.4,63.8,0.692,6709,750,30.9
1086.3,415.8,185.6,4792,2.74,20.8,63.3,0.896,6676,750,31.5
1006.2,381,189.1,3002,3.27,29.6,63.6,0.711,6540,750,30.8
1037.5,452.2,170,3775,1.85,27.7,64.5,0.55,6234,750,22.3
962.9,519.1,211.4,5792,2.51,6.5,66.5,0.548,6509,750,34.1
1102.3,520.9,217.5,3870,2.35,19.8,60.7,0.619,5813,750,26.1
1235.3,327.1,212.6,4314,2.09,30.6,63.6,0.782,6805,750,34.7
1076.1,407.1,195.4,3560,3.34,24.5,61.4,0.915,6966,750,41.2
929,416.2,178.8,3416,1.52,6.8,61.2,0.767,6278,721.8,25.5
1117,544.4,172.9,3626,1.74,14.8,58.2,0.873,5790,750,21.3
1019.1,469.5,94.5,4661,2.97,21.7,64,0.823,6665,750,34.3
1199.6,401.8,118,5757,2.03,10.2,67.7,0.762,7694,577.3,55
1052.1,306.5,80.8,3979,2.95,25.5,65.6,0.607,6822,671.8,38.7
967.5,441.3,99.2,3970,3.16,24,60.4,0.942,6473,750,33
966.9,324,141.5,4692,2.01,11.1,65.2,0.638,7242,612.4,40.8
1169.1,508.6,100.5,4070,1.88,21.5,61,0.626,5878,750,29.1
993,488.1,206.2,5731,1.79,29.4,65.5,0.629,5986,750,19.5
1168.5,415.1,192.8,4134,1.9,16.2,66.5,0.548,6021,750,24.2
972.1,407.3,90,4471,2.03,12.4,61.3,0.749,6711,659.1,37.9
1012.6,524.3,114.8,4600,3.24,26,58,0.664,5593,750,21.9
1062.9,372.1,194.7,5346,3.04,7.1,61.1,0.761,7043,633.4,48.8
1230.1,362.3,192.4,4692,1.5,30,60.1,0.727,6853,750,26.3
1226.1,534.8,212.4,3717,3.25,33.3,64.2,0.76,6696,750,36.2
972.4,502.3,219.7,3372,1.66,33.9,60.9,0.649,5726,750,18.1
1025.4,505.2,216.7,5813,2.81,18,58.4,0.908,6748,750,32.6
952.3,348.8,137.4,5405,1.8,,63.3,0.767,6050,750,20.6
1078.5,335.8,115,3069,1.62,30.7,66.7,0.604,6657,750,26.7
1061.2,306.5,186.2,5465,3.02,11.7,62.5,0.951,7705,582.8,56.3
1215.3,359.3,121.9,4772,2.43,5.8,61.8,0.555,6768,535.4,58.4
1225.5,493.5,192.9,4557,2.7,16.5,59.8,0.867,6962,750,38.7
1034.2,360,154.8,3037,2.35,31.5,61.9,0.839,6961,750,27.1
1072.1,482.3,191.1,5343,1.63,20.2,61.3,0.536,6358,750,26.6
1213.7,363,118.6,3594,2.98,20.9,67.9,0.951,7748,612.3,56.4
1182.3,398.8,151.1,5184,3.14,25.7,58.3,0.658,6561,750,37
901.3,545.8,159,3048,1.58,22.2,60.4,0.87,5481,750,14.6
1012,361.2,212,5389,2.25,6.6,58.7,0.639,6397,681.9,36.5
1047.6,394.1,117.3,3069,2.61,21.8,66.6,0.763,7080,715.2,37.2
980.4,375.3,211.1,3708,2.71,24.4,62.2,0.986,7152,750,26.8
969.9,327.4,192.7,3805,2.66,24.2,66,0.805,6798,750,25.6
913.2,422.5,182.3,3473,2.89,26.9,64.9,0.648,6277,750,23.9
1125.2,394.7,190.2,4443,3.43,20.6,67.3,0.729,7465,722.7,43.3
991.9,473.7,164.8,3851,2.28,32,58.2,0.838,6064,750,24.9
,504.4,114.2,5980,2.61,18.9,60.1,0.723,6376,750,26.6
980.8,436.1,106.5,4740,2.9,20.5,65,0.955,7089,705.5,37.6
1180.7,308,201.3,4699,2.68,28.4,63.9,0.934,7328,750,39.8
1198,454.7,181.5,3663,2.27,30,64.9,0.573,6157,750,31.8
1069.1,313.8,109.8,4226,2.75,24.5,63.8,0.892,7463,651.9,42.9
1045.6,454.1,166.1,3372,2.8,8.8,63.8,0.971,7478,666.3,48.3
1242.2,471.3,142.7,5288,2.67,15,67.3,0.658,7495,740.6,42.6
970.2,349.4,102.2,3993,1.91,5.6,67.2,0.619,7094,511,52.3
975.4,504.8,154.5,5256,2.51,13.9,58.4,0.505,5469,750,22.5
1002.2,527.8,119.4,4115,3.27,22.1,62.1,0.558,6061,750,28
960.5,503.3,93.5,5966,3.24,29.2,63.1,0.98,6849,750,30.9
1032.8,376.3,145.4,3513,3,22.6,61.6,0.696,6145,750,28.9
1218.8,446.7,162.6,3005,2.89,6.2,58.5,0.694,6621,683.6,48.1
1115.4,528.7,86.6,4784,1.81,12.8,62.7,0.633,6508,750,32.8
1044.2,380.2,136.3,5859,2.42,22.3,67.8,0.582,7084,749.6,30.5
1227,505,116.1,4941,1.72,,58.7,0.754,6320,750,25.9
917,302.4,84.3,3257,3.13,31,66.2,0.862,6902,737.2,31.4
973.6,300.9,97.6,4621,2.08,34,60,0.775,6212,750,23.1
1098.1,489.9,99.5,5728,3.03,31.8,63.8,0.518,6209,750,30.7
1115.4,490.4,105.6,3020,3.13,19,61.9,0.902,6470,729.7,33.3
913.8,497.2,192.5,3501,3.28,27.4,61.5,0.966,6752,750,27.8
1041.1,532.5,141.5,5444,3.01,12.2,66.7,0.72,6973,750,35.5
1127.2,329.5,100.6,5682,2.63,6.9,67.7,0.683,8089,449.9,71
1144.3,358,94,5121,2.7,6.7,61.9,0.615,7176,508.4,60.7
1123.3,525.9,121.7,5975,2.14,12.2,64.4,0.651,6401,750,34.7
1012.2,344.3,191.7,3271,1.85,6.1,63.6,0.822,6733,592.6,42.2
932.7,470.6,131,4637,1.76,30.5,58.8,0.885,6167,750,21.2
1049.5,432.6,102.4,5055,1.86,19.7,58.4,0.666,6193,750,25.4
945.1,320.8,136.6,5108,3.37,29.3,65.7,0.67,6727,750,31.4
1231.7,371.3,157.7,5380,1.83,33.2,61.9,0.726,6794,750,32.7
1066.3,430.1,84.1,5753,2.95,34.8,61.1,0.585,6341,750,27.3
1011,513.1,167.9,4085,1.87,33.1,67.9,0.964,6509,750,22.3
1168.2,476.9,135.3,3129,3.45,26.5,58.9,0.853,5741,750,33.5
1074.3,455.5,81.4,4087,2.23,18.3,60.7,0.717,6440,750,24.9
1008.5,424,174.3,5015,2.32,22.9,66.6,0.561,6876,750,31.9
1184.2,374.7,179.7,3640,2.31,29.5,62.1,0.924,6703,750,31.8
1203.5,329.8,168,5430,3.13,31.9,63.8,0.742,7341,750,37.2
1135.6,402.3,127.9,3659,1.94,33.7,58.5,0.898,6266,750,27.6
916.4,307.1,154.1,3030,3.16,26.9,67.2,0.517,6527,749.1,28
1098.2,352.8,134.2,4524,2.81,21.2,59.4,0.637,6599,750,31.1
1167.2,408.1,178.1,5179,1.94,34.1,60.1,0.811,6301,750,28.4
947.8,404.7,161.7,4049,1.63,33.8,59.6,0.744,5569,750,10.4
980,311.1,91.5,5247,3.05,19.3,63,0.648,7050,626.7,46.1
1208.9,447.3,170,4315,1.94,24.5,66.2,0.601,6554,750,33.2
907,437.4,176.2,3515,3.28,29.3,60.7,0.651,5257,750,19.7
1163.5,319.5,131.9,3272,1.76,18,59.4,0.871,6535,691.4,32.6
1065.8,535.8,202.6,5132,2.73,29.9,62.1,0.592,5690,750,26.1
1056.4,324.8,198,4157,2.88,8.3,67.8,0.797,7997,532.7,61.2
902.5,513.7,104.5,5738,2.82,19.4,58.1,0.712,5584,750,26.7
1186.8,300.1,206.6,4621,2.13,19.5,63,0.882,7459,702.4,39.9
1025.9,520.6,141.7,4045,3.25,25.5,64.7,0.601,6538,750,31.2
1089.3,304.9,181.3,4047,3.04,8.5,66.1,0.635,7499,536.2,62.4
1137.1,489.5,194,3394,2.52,8.1,65.5,0.699,6839,750,31.9
1145.9,390.4,150.7,4781,2.71,32,58.7,0.583,5962,750,28.5
1234.6,484.6,135.9,4747,2.63,14.1,62.6,0.731,6987,724.9,43.4
1086,400.4,208.2,5400,3.39,14.8,58.8,0.708,6850,750,37.2
1039.9,317.7,112.3,3604,3.29,28.3,64.2,0.995,7304,701.9,38.1
1233.8,491.9,116,3872,1.97,17.4,58.8,0.797,6240,750,30.2
1124.7,317.8,130.6,3292,2.03,30,58.5,0.535,6128,750,21.7
1004.4,530.5,200.3,3886,3.46,17,61.1,0.73,6359,750,32
944.3,312.7,211.4,4284,1.97,27.8,67.4,0.939,7489,750,29.5
1194.9,419.8,110.8,5892,3.41,20.8,65.1,0.933,7924,659.8,52.7
1026.8,480.8,200.9,4959,2.8,33.1,58,0.981,6243,750,28.1
1131.2,398.3,116.1,5349,1.6,14.8,60.8,0.947,6340,703.7,28.8
1064.8,354.3,215.9,3977,2.17,15.9,58.2,0.588,6391,750,32
